date,channel,room_nights,revenue_bdt,campaign_attributed
2025-03-14,direct,2,22983,false
2025-03-14,direct,3,32351,false
2025-03-14,direct,2,21874,false
2025-03-14,booking_com,36,396000,false
2025-03-14,agoda,18,198000,false
2025-03-14,expedia,11,121000,false
2025-03-15,direct,2,22616,false
2025-03-15,direct,3,34631,false
2025-03-15,direct,3,32746,false
2025-03-16,direct,3,33931,false
2025-03-16,direct,3,33461,false
2025-03-16,direct,3,31433,false
2025-03-16,phone,2,20240,false
2025-03-16,booking_com,36,396000,false
2025-03-16,agoda,18,198000,false
2025-03-16,expedia,11,121000,false
2025-03-17,direct,4,45495,false
2025-03-17,direct,2,20926,false
2025-03-17,direct,2,20935,false
2025-03-18,direct,3,33133,false
2025-03-18,direct,4,45153,false
2025-03-18,direct,2,22846,false
2025-03-18,booking_com,36,396000,false
2025-03-18,agoda,18,198000,false
2025-03-18,expedia,11,121000,false
2025-03-19,direct,4,44359,false
2025-03-19,direct,4,44787,false
2025-03-19,direct,3,32684,false
2025-03-20,direct,2,22913,false
2025-03-20,direct,2,21891,false
2025-03-20,direct,4,42723,false
2025-03-20,phone,2,20240,false
2025-03-20,booking_com,36,396000,false
2025-03-20,agoda,18,198000,false
2025-03-20,expedia,11,121000,false
2025-03-21,direct,4,44386,false
2025-03-21,direct,3,34143,false
2025-03-21,direct,4,43033,false
2025-03-22,direct,2,22626,false
2025-03-22,direct,3,32955,false
2025-03-22,direct,2,22808,false
2025-03-22,booking_com,36,396000,false
2025-03-22,agoda,18,198000,false
2025-03-22,expedia,11,121000,false
2025-03-23,direct,4,41989,false
2025-03-23,direct,3,31665,false
2025-03-23,direct,3,34165,false
2025-03-24,direct,3,32505,false
2025-03-24,direct,4,43729,false
2025-03-24,direct,2,21966,false
2025-03-24,phone,2,20240,false
2025-03-24,booking_com,36,396000,false
2025-03-24,agoda,18,198000,false
2025-03-24,expedia,11,121000,false
2025-03-25,direct,3,31402,false
2025-03-25,direct,3,31696,false
2025-03-25,direct,3,33516,false
2025-03-26,direct,3,34514,false
2025-03-26,direct,2,21073,false
2025-03-26,direct,2,21199,false
2025-03-26,booking_com,36,396000,false
2025-03-26,agoda,18,198000,false
2025-03-26,expedia,11,121000,false
2025-03-27,direct,3,34516,false
2025-03-27,direct,3,31593,false
2025-03-27,direct,3,32456,false
2025-03-28,direct,3,34642,false
2025-03-28,direct,2,21049,false
2025-03-28,direct,3,32358,false
2025-03-28,phone,2,20240,false
2025-03-28,booking_com,36,396000,false
2025-03-28,agoda,18,198000,false
2025-03-28,expedia,11,121000,false
2025-03-29,direct,3,33241,false
2025-03-29,direct,3,31827,false
2025-03-29,direct,4,44168,false
2025-03-30,direct,3,32133,false
2025-03-30,direct,3,32556,false
2025-03-30,direct,2,22630,false
2025-03-30,booking_com,36,396000,false
2025-03-30,agoda,18,198000,false
2025-03-30,expedia,11,121000,false
2025-03-31,direct,2,20983,false
2025-03-31,direct,2,20938,false
2025-03-31,direct,2,20948,false
2025-04-01,direct,5,52303,false
2025-04-01,direct,5,54917,false
2025-04-02,direct,4,45203,false
2025-04-02,direct,4,43630,false
2025-04-02,booking_com,28,308000,false
2025-04-02,agoda,14,154000,false
2025-04-02,expedia,9,99000,false
2025-04-03,direct,2,21510,false
2025-04-03,direct,3,31826,false
2025-04-04,direct,4,46154,false
2025-04-04,direct,2,22710,false
2025-04-04,phone,2,20240,false
2025-04-04,booking_com,28,308000,false
2025-04-04,agoda,14,154000,false
2025-04-04,expedia,9,99000,false
2025-04-05,direct,4,46032,false
2025-04-05,direct,2,21612,false
2025-04-06,direct,3,33127,false
2025-04-06,direct,2,22275,false
2025-04-06,booking_com,28,308000,false
2025-04-06,agoda,14,154000,false
2025-04-06,expedia,9,99000,false
2025-04-07,direct,5,57473,false
2025-04-07,direct,4,45377,false
2025-04-08,direct,2,22155,false
2025-04-08,direct,3,32258,false
2025-04-08,phone,2,20240,false
2025-04-08,booking_com,28,308000,false
2025-04-08,agoda,14,154000,false
2025-04-08,expedia,9,99000,false
2025-04-09,direct,5,54534,false
2025-04-09,direct,3,33095,false
2025-04-10,direct,3,34350,false
2025-04-10,direct,5,56391,false
2025-04-10,booking_com,28,308000,false
2025-04-10,agoda,14,154000,false
2025-04-10,expedia,9,99000,false
2025-04-11,direct,4,45431,false
2025-04-11,direct,2,21539,false
2025-04-12,direct,2,21725,false
2025-04-12,direct,2,21412,false
2025-04-12,phone,2,20240,false
2025-04-12,booking_com,28,308000,false
2025-04-12,agoda,14,154000,false
2025-04-12,expedia,9,99000,false
2025-04-13,direct,2,22183,false
2025-04-13,direct,3,33626,false
2025-04-14,direct,4,46127,false
2025-04-14,direct,5,56336,false
2025-04-14,booking_com,28,308000,false
2025-04-14,agoda,14,154000,false
2025-04-14,expedia,9,99000,false
2025-04-15,direct,3,32007,false
2025-04-15,direct,3,34341,false
2025-04-16,direct,3,32232,false
2025-04-16,direct,3,33621,false
2025-04-16,phone,2,20240,false
2025-04-16,booking_com,28,308000,false
2025-04-16,agoda,14,154000,false
2025-04-16,expedia,9,99000,false
2025-04-17,direct,2,21043,false
2025-04-17,direct,4,43558,false
2025-04-18,direct,3,32361,false
2025-04-18,direct,3,32035,false
2025-04-18,booking_com,28,308000,false
2025-04-18,agoda,14,154000,false
2025-04-18,expedia,9,99000,false
2025-04-19,direct,4,44743,false
2025-04-19,direct,4,44044,false
2025-04-20,direct,4,45310,false
2025-04-20,direct,5,54854,false
2025-04-20,phone,2,20240,false
2025-04-20,booking_com,28,308000,false
2025-04-20,agoda,14,154000,false
2025-04-20,expedia,9,99000,false
2025-04-21,direct,5,54602,false
2025-04-21,direct,2,21759,false
2025-04-22,direct,5,54501,false
2025-04-22,direct,2,21597,false
2025-04-22,booking_com,28,308000,false
2025-04-22,agoda,14,154000,false
2025-04-22,expedia,9,99000,false
2025-04-23,direct,4,44946,false
2025-04-23,direct,2,21141,false
2025-04-24,direct,3,33606,false
2025-04-24,direct,3,32614,false
2025-04-24,phone,2,20240,false
2025-04-24,booking_com,28,308000,false
2025-04-24,agoda,14,154000,false
2025-04-24,expedia,9,99000,false
2025-04-25,direct,4,45032,false
2025-04-25,direct,4,44908,false
2025-04-26,direct,4,42649,false
2025-04-26,direct,3,33193,false
2025-04-26,booking_com,28,308000,false
2025-04-26,agoda,14,154000,false
2025-04-26,expedia,9,99000,false
2025-04-27,direct,3,31863,false
2025-04-27,direct,5,57045,false
2025-04-28,direct,4,43079,false
2025-04-28,direct,4,46136,false
2025-04-28,phone,2,20240,false
2025-04-28,booking_com,28,308000,false
2025-04-28,agoda,14,154000,false
2025-04-28,expedia,9,99000,false
2025-04-29,direct,3,33071,false
2025-04-29,direct,2,21988,false
2025-04-30,direct,5,56828,false
2025-04-30,direct,4,44549,false
2025-04-30,booking_com,28,308000,false
2025-04-30,agoda,14,1386000,false
2025-04-30,expedia,9,891000,false
2025-05-01,direct,4,395082,false
2025-05-01,direct,2,197415,false
2025-05-02,direct,3,303039,false
2025-05-02,direct,2,192888,false
2025-05-02,booking_com,24,264000,false
2025-05-02,agoda,12,132000,false
2025-05-02,expedia,7,77000,false
2025-05-03,direct,2,21170,false
2025-05-03,direct,4,44068,false
2025-05-04,direct,4,43109,false
2025-05-04,direct,2,22789,false
2025-05-04,phone,2,20240,false
2025-05-04,booking_com,24,264000,false
2025-05-04,agoda,12,132000,false
2025-05-04,expedia,7,77000,false
2025-05-05,direct,2,21689,false
2025-05-05,direct,3,33081,false
2025-05-06,direct,4,42256,false
2025-05-06,direct,3,31769,false
2025-05-06,booking_com,24,264000,false
2025-05-06,agoda,12,132000,false
2025-05-06,expedia,7,77000,false
2025-05-07,direct,4,46111,false
2025-05-07,direct,3,33460,false
2025-05-08,direct,3,33240,false
2025-05-08,direct,2,22150,false
2025-05-08,phone,2,20240,false
2025-05-08,booking_com,24,264000,false
2025-05-08,agoda,12,132000,false
2025-05-08,expedia,7,77000,false
2025-05-09,direct,3,34350,false
2025-05-09,direct,4,41863,false
2025-05-10,direct,2,21183,false
2025-05-10,direct,4,41902,false
2025-05-10,booking_com,24,264000,false
2025-05-10,agoda,12,132000,false
2025-05-10,expedia,7,77000,false
2025-05-11,direct,4,44982,false
2025-05-11,direct,4,45905,false
2025-05-12,direct,2,21326,false
2025-05-12,direct,4,46039,false
2025-05-12,phone,2,20240,false
2025-05-12,booking_com,24,264000,false
2025-05-12,agoda,12,132000,false
2025-05-12,expedia,7,77000,false
2025-05-13,direct,3,31675,false
2025-05-13,direct,3,34634,false
2025-05-14,direct,2,22815,false
2025-05-14,direct,2,22806,false
2025-05-14,booking_com,24,264000,false
2025-05-14,agoda,12,132000,false
2025-05-14,expedia,7,77000,false
2025-05-15,direct,4,45041,false
2025-05-15,direct,4,43571,false
2025-05-16,direct,4,44617,false
2025-05-16,direct,4,46110,false
2025-05-16,phone,2,20240,false
2025-05-16,booking_com,24,264000,false
2025-05-16,agoda,12,132000,false
2025-05-16,expedia,7,77000,false
2025-05-17,direct,2,21065,false
2025-05-17,direct,4,43153,false
2025-05-18,direct,3,33473,false
2025-05-18,direct,3,33045,false
2025-05-18,booking_com,24,264000,false
2025-05-18,agoda,12,132000,false
2025-05-18,expedia,7,77000,false
2025-05-19,direct,4,46034,false
2025-05-19,direct,3,32933,false
2025-05-20,direct,2,22255,false
2025-05-20,direct,2,22385,false
2025-05-20,phone,2,20240,false
2025-05-20,booking_com,24,264000,false
2025-05-20,agoda,12,132000,false
2025-05-20,expedia,7,77000,false
2025-05-21,direct,4,45556,false
2025-05-21,direct,1,10947,false
2025-05-22,direct,2,21345,false
2025-05-22,direct,4,44960,false
2025-05-22,booking_com,24,264000,false
2025-05-22,agoda,12,132000,false
2025-05-22,expedia,7,77000,false
2025-05-23,direct,4,45542,false
2025-05-23,direct,4,43707,false
2025-05-24,direct,4,42619,false
2025-05-24,direct,2,22497,false
2025-05-24,phone,2,20240,false
2025-05-24,booking_com,24,264000,false
2025-05-24,agoda,12,132000,false
2025-05-24,expedia,7,77000,false
2025-05-25,direct,2,21800,false
2025-05-25,direct,3,31914,false
2025-05-26,direct,4,43961,false
2025-05-26,direct,2,21022,false
2025-05-26,booking_com,24,264000,false
2025-05-26,agoda,12,132000,false
2025-05-26,expedia,7,77000,false
2025-05-27,direct,3,32303,false
2025-05-27,direct,4,44571,false
2025-05-28,direct,4,44120,false
2025-05-28,direct,4,45702,false
2025-05-28,phone,2,20240,false
2025-05-28,booking_com,24,264000,false
2025-05-28,agoda,12,132000,false
2025-05-28,expedia,7,77000,false
2025-05-29,direct,4,44680,false
2025-05-29,direct,4,43203,false
2025-05-30,direct,3,31903,false
2025-05-30,direct,3,34251,false
2025-05-30,booking_com,24,264000,false
2025-05-30,agoda,12,132000,false
2025-05-30,expedia,7,77000,false
2025-05-31,direct,3,31676,false
2025-05-31,direct,3,34040,false
2025-06-01,direct,4,43407,false
2025-06-02,direct,5,55512,false
2025-06-02,booking_com,14,154000,false
2025-06-02,agoda,7,77000,false
2025-06-02,expedia,4,44000,false
2025-06-03,direct,4,42588,false
2025-06-04,direct,2,22161,false
2025-06-04,phone,2,20240,false
2025-06-04,booking_com,14,154000,false
2025-06-04,agoda,7,77000,false
2025-06-04,expedia,4,44000,false
2025-06-05,direct,5,53686,false
2025-06-06,direct,4,44254,false
2025-06-06,booking_com,14,154000,false
2025-06-06,agoda,7,77000,false
2025-06-06,expedia,4,44000,false
2025-06-07,direct,3,32217,false
2025-06-08,direct,3,34376,false
2025-06-08,phone,2,20240,false
2025-06-08,booking_com,14,154000,false
2025-06-08,agoda,7,77000,false
2025-06-08,expedia,4,44000,false
2025-06-09,direct,5,52484,false
2025-06-10,direct,3,33276,false
2025-06-10,booking_com,14,154000,false
2025-06-10,agoda,7,77000,false
2025-06-10,expedia,4,44000,false
2025-06-11,direct,4,42182,false
2025-06-12,direct,5,52956,false
2025-06-12,phone,2,20240,false
2025-06-12,booking_com,14,154000,false
2025-06-12,agoda,7,77000,false
2025-06-12,expedia,4,44000,false
2025-06-13,direct,4,42510,false
2025-06-14,direct,4,42354,false
2025-06-14,booking_com,14,154000,false
2025-06-14,agoda,7,77000,false
2025-06-14,expedia,4,44000,false
2025-06-15,direct,2,22587,false
2025-06-16,direct,4,43861,false
2025-06-16,phone,2,20240,false
2025-06-16,booking_com,14,154000,false
2025-06-16,agoda,7,77000,false
2025-06-16,expedia,4,44000,false
2025-06-17,direct,4,44915,false
2025-06-18,direct,2,21377,false
2025-06-18,booking_com,14,154000,false
2025-06-18,agoda,7,77000,false
2025-06-18,expedia,4,44000,false
2025-06-19,direct,4,41910,false
2025-06-20,direct,4,42089,false
2025-06-20,phone,2,20240,false
2025-06-20,booking_com,14,154000,false
2025-06-20,agoda,7,77000,false
2025-06-20,expedia,4,44000,false
2025-06-21,direct,3,33055,false
2025-06-22,direct,4,42455,false
2025-06-22,booking_com,14,154000,false
2025-06-22,agoda,7,77000,false
2025-06-22,expedia,4,44000,false
2025-06-23,direct,2,22996,false
2025-06-24,direct,3,33792,false
2025-06-24,phone,2,20240,false
2025-06-24,booking_com,14,154000,false
2025-06-24,agoda,7,77000,false
2025-06-24,expedia,4,44000,false
2025-06-25,direct,2,22413,false
2025-06-26,direct,3,33772,false
2025-06-26,booking_com,14,154000,false
2025-06-26,agoda,7,77000,false
2025-06-26,expedia,4,44000,false
2025-06-27,direct,5,56153,false
2025-06-28,direct,4,44742,false
2025-06-28,phone,2,20240,false
2025-06-28,booking_com,14,154000,false
2025-06-28,agoda,7,77000,false
2025-06-28,expedia,4,44000,false
2025-06-29,direct,2,21271,false
2025-06-30,direct,4,45160,false
2025-06-30,booking_com,14,154000,false
2025-06-30,agoda,7,77000,false
2025-06-30,expedia,4,44000,false
2025-07-01,direct,3,33895,false
2025-07-02,direct,4,43248,false
2025-07-02,booking_com,13,143000,false
2025-07-02,agoda,7,77000,false
2025-07-02,expedia,4,44000,false
2025-07-03,direct,4,45329,false
2025-07-04,direct,2,21108,false
2025-07-04,phone,2,20240,false
2025-07-04,booking_com,13,143000,false
2025-07-04,agoda,7,77000,false
2025-07-04,expedia,4,44000,false
2025-07-05,direct,3,34441,false
2025-07-06,direct,3,31391,false
2025-07-06,booking_com,13,143000,false
2025-07-06,agoda,7,77000,false
2025-07-06,expedia,4,44000,false
2025-07-07,direct,4,46136,false
2025-07-08,direct,2,22401,false
2025-07-08,phone,2,20240,false
2025-07-08,booking_com,13,143000,false
2025-07-08,agoda,7,77000,false
2025-07-08,expedia,4,44000,false
2025-07-09,direct,2,21239,false
2025-07-10,direct,4,44113,false
2025-07-10,booking_com,13,143000,false
2025-07-10,agoda,7,77000,false
2025-07-10,expedia,4,44000,false
2025-07-11,direct,3,34385,false
2025-07-12,direct,3,32685,false
2025-07-12,phone,2,20240,false
2025-07-12,booking_com,13,143000,false
2025-07-12,agoda,7,77000,false
2025-07-12,expedia,4,44000,false
2025-07-13,direct,3,34113,false
2025-07-14,direct,3,32992,false
2025-07-14,booking_com,13,143000,false
2025-07-14,agoda,7,77000,false
2025-07-14,expedia,4,44000,false
2025-07-15,direct,3,34329,false
2025-07-16,direct,4,43273,false
2025-07-16,phone,2,20240,false
2025-07-16,booking_com,13,143000,false
2025-07-16,agoda,7,77000,false
2025-07-16,expedia,4,44000,false
2025-07-17,direct,3,31782,false
2025-07-18,direct,4,45497,false
2025-07-18,booking_com,13,143000,false
2025-07-18,agoda,7,77000,false
2025-07-18,expedia,4,44000,false
2025-07-19,direct,2,22859,false
2025-07-20,direct,4,43776,false
2025-07-20,phone,2,20240,false
2025-07-20,booking_com,13,143000,false
2025-07-20,agoda,7,77000,false
2025-07-20,expedia,4,44000,false
2025-07-21,direct,3,31897,false
2025-07-22,direct,3,33740,false
2025-07-22,booking_com,13,143000,false
2025-07-22,agoda,7,77000,false
2025-07-22,expedia,4,44000,false
2025-07-23,direct,2,22359,false
2025-07-24,direct,3,32538,false
2025-07-24,phone,2,20240,false
2025-07-24,booking_com,13,143000,false
2025-07-24,agoda,7,77000,false
2025-07-24,expedia,4,44000,false
2025-07-25,direct,4,43413,false
2025-07-26,direct,2,22671,false
2025-07-26,booking_com,13,143000,false
2025-07-26,agoda,7,77000,false
2025-07-26,expedia,4,44000,false
2025-07-27,direct,2,22179,false
2025-07-28,direct,2,21939,false
2025-07-28,phone,2,20240,false
2025-07-28,booking_com,13,143000,false
2025-07-28,agoda,7,77000,false
2025-07-28,expedia,4,44000,false
2025-07-29,direct,3,33311,false
2025-07-30,direct,2,21608,false
2025-07-30,booking_com,13,143000,false
2025-07-30,agoda,7,77000,false
2025-07-30,expedia,4,44000,false
2025-07-31,direct,3,33708,false
2025-08-01,direct,5,53216,false
2025-08-02,direct,4,45943,false
2025-08-02,booking_com,16,176000,false
2025-08-02,agoda,8,88000,false
2025-08-02,expedia,5,55000,false
2025-08-03,direct,3,33210,false
2025-08-04,direct,4,43623,false
2025-08-04,phone,2,20240,false
2025-08-04,booking_com,16,176000,false
2025-08-04,agoda,8,88000,false
2025-08-04,expedia,5,55000,false
2025-08-05,direct,3,33336,false
2025-08-06,direct,5,53058,false
2025-08-06,booking_com,16,176000,false
2025-08-06,agoda,8,88000,false
2025-08-06,expedia,5,55000,false
2025-08-07,direct,3,34105,false
2025-08-08,direct,3,31470,false
2025-08-08,phone,2,20240,false
2025-08-08,booking_com,16,176000,false
2025-08-08,agoda,8,88000,false
2025-08-08,expedia,5,55000,false
2025-08-09,direct,3,32387,false
2025-08-10,direct,3,32686,false
2025-08-10,booking_com,16,176000,false
2025-08-10,agoda,8,88000,false
2025-08-10,expedia,5,55000,false
2025-08-11,direct,4,42454,false
2025-08-12,direct,5,57446,false
2025-08-12,phone,2,20240,false
2025-08-12,booking_com,16,176000,false
2025-08-12,agoda,8,88000,false
2025-08-12,expedia,5,55000,false
2025-08-13,direct,4,44900,false
2025-08-14,direct,4,44828,false
2025-08-14,booking_com,16,176000,false
2025-08-14,agoda,8,88000,false
2025-08-14,expedia,5,55000,false
2025-08-15,direct,4,42694,false
2025-08-16,direct,3,31811,false
2025-08-16,phone,2,20240,false
2025-08-16,booking_com,16,176000,false
2025-08-16,agoda,8,88000,false
2025-08-16,expedia,5,55000,false
2025-08-17,direct,4,43730,false
2025-08-18,direct,3,31432,false
2025-08-18,booking_com,16,176000,false
2025-08-18,agoda,8,88000,false
2025-08-18,expedia,5,55000,false
2025-08-19,direct,4,46127,false
2025-08-20,direct,3,32965,false
2025-08-20,phone,2,20240,false
2025-08-20,booking_com,16,176000,false
2025-08-20,agoda,8,88000,false
2025-08-20,expedia,5,55000,false
2025-08-21,direct,4,45150,false
2025-08-22,direct,3,33246,false
2025-08-22,booking_com,16,176000,false
2025-08-22,agoda,8,88000,false
2025-08-22,expedia,5,55000,false
2025-08-23,direct,3,33384,false
2025-08-24,direct,5,52957,false
2025-08-24,phone,2,20240,false
2025-08-24,booking_com,16,176000,false
2025-08-24,agoda,8,88000,false
2025-08-24,expedia,5,55000,false
2025-08-25,direct,2,22140,false
2025-08-26,direct,3,31775,false
2025-08-26,booking_com,16,176000,false
2025-08-26,agoda,8,88000,false
2025-08-26,expedia,5,55000,false
2025-08-27,direct,3,31969,false
2025-08-28,direct,3,34359,false
2025-08-28,phone,2,20240,false
2025-08-28,booking_com,16,176000,false
2025-08-28,agoda,8,88000,false
2025-08-28,expedia,5,55000,false
2025-08-29,direct,4,45887,false
2025-08-30,direct,3,31968,false
2025-08-30,booking_com,16,176000,false
2025-08-30,agoda,8,88000,false
2025-08-30,expedia,5,55000,false
2025-08-31,direct,3,34559,false
2025-09-01,direct,4,43385,false
2025-09-02,direct,6,66434,false
2025-09-02,booking_com,20,220000,false
2025-09-02,agoda,10,110000,false
2025-09-02,expedia,6,66000,false
2025-09-03,direct,7,77985,false
2025-09-04,direct,5,53811,false
2025-09-04,phone,2,20240,false
2025-09-04,booking_com,20,220000,false
2025-09-04,agoda,10,110000,false
2025-09-04,expedia,6,66000,false
2025-09-05,direct,3,33130,false
2025-09-06,direct,4,45580,false
2025-09-06,booking_com,20,220000,false
2025-09-06,agoda,10,110000,false
2025-09-06,expedia,6,66000,false
2025-09-07,direct,6,68589,false
2025-09-08,direct,7,74246,false
2025-09-08,phone,2,20240,false
2025-09-08,booking_com,20,220000,false
2025-09-08,agoda,10,110000,false
2025-09-08,expedia,6,66000,false
2025-09-09,direct,7,77466,false
2025-09-10,direct,4,45359,false
2025-09-10,booking_com,20,220000,false
2025-09-10,agoda,10,110000,false
2025-09-10,expedia,6,66000,false
2025-09-11,direct,7,74993,false
2025-09-12,direct,6,68037,false
2025-09-12,phone,2,20240,false
2025-09-12,booking_com,20,220000,false
2025-09-12,agoda,10,110000,false
2025-09-12,expedia,6,66000,false
2025-09-13,direct,3,34154,false
2025-09-14,direct,6,66520,false
2025-09-14,booking_com,20,220000,false
2025-09-14,agoda,10,110000,false
2025-09-14,expedia,6,66000,false
2025-09-15,direct,5,55333,false
2025-09-16,direct,3,34420,false
2025-09-16,phone,2,20240,false
2025-09-16,booking_com,20,220000,false
2025-09-16,agoda,10,110000,false
2025-09-16,expedia,6,66000,false
2025-09-17,direct,5,57413,false
2025-09-18,direct,6,67767,false
2025-09-18,booking_com,20,220000,false
2025-09-18,agoda,10,110000,false
2025-09-18,expedia,6,66000,false
2025-09-19,direct,3,32175,false
2025-09-20,direct,7,79985,false
2025-09-20,phone,2,20240,false
2025-09-20,booking_com,20,220000,false
2025-09-20,agoda,10,110000,false
2025-09-20,expedia,6,66000,false
2025-09-21,direct,4,43241,false
2025-09-22,direct,5,54131,false
2025-09-22,booking_com,20,220000,false
2025-09-22,agoda,10,110000,false
2025-09-22,expedia,6,66000,false
2025-09-23,direct,5,54333,false
2025-09-24,direct,5,55378,false
2025-09-24,phone,2,20240,false
2025-09-24,booking_com,20,220000,false
2025-09-24,agoda,10,110000,false
2025-09-24,expedia,6,66000,false
2025-09-25,direct,6,69098,false
2025-09-26,direct,6,65862,false
2025-09-26,booking_com,20,220000,false
2025-09-26,agoda,10,110000,false
2025-09-26,expedia,6,66000,false
2025-09-27,direct,4,43246,false
2025-09-28,direct,4,42274,false
2025-09-28,phone,2,20240,false
2025-09-28,booking_com,20,220000,false
2025-09-28,agoda,10,110000,false
2025-09-28,expedia,6,66000,false
2025-09-29,direct,5,57415,false
2025-09-30,direct,5,55164,false
2025-09-30,booking_com,20,220000,false
2025-09-30,agoda,10,110000,false
2025-09-30,expedia,6,66000,false
2025-10-01,direct,2,21623,true
2025-10-01,direct,1,10627,true
2025-10-01,direct,4,43941,true
2025-10-01,direct,3,32369,false
2025-10-02,direct,3,33330,false
2025-10-02,direct,3,32187,false
2025-10-02,direct,2,22489,true
2025-10-02,direct,4,41692,true
2025-10-02,booking_com,28,308000,false
2025-10-02,agoda,15,165000,false
2025-10-02,expedia,9,99000,false
2025-10-03,direct,2,22559,true
2025-10-03,direct,3,31811,false
2025-10-03,direct,3,32613,true
2025-10-03,direct,3,33960,false
2025-10-04,direct,2,22242,false
2025-10-04,direct,2,21266,true
2025-10-04,direct,3,33041,true
2025-10-04,direct,2,20821,true
2025-10-04,phone,2,20240,true
2025-10-04,booking_com,28,308000,false
2025-10-04,agoda,15,165000,false
2025-10-04,expedia,9,99000,false
2025-10-05,direct,1,11212,true
2025-10-05,direct,3,32644,true
2025-10-05,direct,3,32091,false
2025-10-05,direct,2,23030,true
2025-10-06,direct,2,21327,true
2025-10-06,direct,2,22928,true
2025-10-06,direct,1,10631,true
2025-10-06,direct,2,20933,true
2025-10-06,booking_com,28,308000,false
2025-10-06,agoda,15,165000,false
2025-10-06,expedia,9,99000,false
2025-10-07,direct,3,32614,true
2025-10-07,direct,4,41680,false
2025-10-07,direct,3,32635,true
2025-10-07,direct,4,44455,true
2025-10-08,direct,4,45193,true
2025-10-08,direct,3,32531,false
2025-10-08,direct,3,33038,true
2025-10-08,direct,3,31200,true
2025-10-08,phone,2,20240,true
2025-10-08,booking_com,28,308000,false
2025-10-08,agoda,15,165000,false
2025-10-08,expedia,9,99000,false
2025-10-09,direct,4,44325,true
2025-10-09,direct,3,32320,true
2025-10-09,direct,2,22476,true
2025-10-09,direct,2,20723,true
2025-10-10,direct,3,31345,true
2025-10-10,direct,3,31701,true
2025-10-10,direct,3,33082,true
2025-10-10,direct,2,21711,true
2025-10-10,booking_com,28,308000,false
2025-10-10,agoda,15,165000,false
2025-10-10,expedia,9,99000,false
2025-10-11,direct,2,22083,true
2025-10-11,direct,2,20938,true
2025-10-11,direct,4,44845,true
2025-10-11,direct,2,21221,true
2025-10-12,direct,3,34475,true
2025-10-12,direct,2,20756,true
2025-10-12,direct,3,31136,true
2025-10-12,direct,2,21556,true
2025-10-12,phone,2,20240,true
2025-10-12,booking_com,28,308000,false
2025-10-12,agoda,15,165000,false
2025-10-12,expedia,9,99000,false
2025-10-13,direct,2,22945,true
2025-10-13,direct,1,11043,true
2025-10-13,direct,3,34401,false
2025-10-13,direct,3,32752,true
2025-10-14,direct,2,21363,true
2025-10-14,direct,2,21564,true
2025-10-14,direct,2,22250,true
2025-10-14,direct,3,33220,false
2025-10-14,booking_com,28,308000,false
2025-10-14,agoda,15,165000,false
2025-10-14,expedia,9,99000,false
2025-10-15,direct,2,21041,false
2025-10-15,direct,2,22479,true
2025-10-15,direct,3,31621,true
2025-10-15,direct,3,34648,false
2025-10-16,direct,4,46094,true
2025-10-16,direct,2,21935,true
2025-10-16,direct,3,33495,false
2025-10-16,direct,3,33222,true
2025-10-16,phone,2,20240,true
2025-10-16,booking_com,28,308000,false
2025-10-16,agoda,15,165000,false
2025-10-16,expedia,9,99000,false
2025-10-17,direct,2,22420,false
2025-10-17,direct,2,21105,true
2025-10-17,direct,2,21478,false
2025-10-17,direct,3,32131,true
2025-10-18,direct,3,33939,false
2025-10-18,direct,2,22555,true
2025-10-18,direct,1,10651,true
2025-10-18,direct,2,21912,true
2025-10-18,booking_com,28,308000,false
2025-10-18,agoda,15,165000,false
2025-10-18,expedia,9,99000,false
2025-10-19,direct,3,33672,true
2025-10-19,direct,3,34074,true
2025-10-19,direct,4,45224,false
2025-10-19,direct,2,22461,true
2025-10-20,direct,2,22949,false
2025-10-20,direct,3,31626,true
2025-10-20,direct,3,32221,true
2025-10-20,direct,2,22733,true
2025-10-20,phone,2,20240,true
2025-10-20,booking_com,28,308000,false
2025-10-20,agoda,15,165000,false
2025-10-20,expedia,9,99000,false
2025-10-21,direct,2,22401,true
2025-10-21,direct,2,20827,false
2025-10-21,direct,3,32121,true
2025-10-21,direct,3,33621,true
2025-10-22,direct,2,21284,true
2025-10-22,direct,4,45759,true
2025-10-22,direct,3,32906,true
2025-10-22,direct,2,22063,true
2025-10-22,booking_com,28,308000,false
2025-10-22,agoda,15,165000,false
2025-10-22,expedia,9,99000,false
2025-10-23,direct,3,33990,false
2025-10-23,direct,3,34212,true
2025-10-23,direct,2,21071,true
2025-10-23,direct,2,22242,true
2025-10-24,direct,3,31515,true
2025-10-24,direct,3,33925,true
2025-10-24,direct,2,20861,true
2025-10-24,direct,2,21321,true
2025-10-24,phone,2,20240,true
2025-10-24,booking_com,28,308000,false
2025-10-24,agoda,15,165000,false
2025-10-24,expedia,9,99000,false
2025-10-25,direct,3,31314,true
2025-10-25,direct,3,31379,false
2025-10-25,direct,3,32130,true
2025-10-25,direct,3,32066,true
2025-10-26,direct,2,22742,true
2025-10-26,direct,4,44643,false
2025-10-26,direct,2,21680,true
2025-10-26,direct,2,21748,true
2025-10-26,booking_com,28,308000,false
2025-10-26,agoda,15,165000,false
2025-10-26,expedia,9,99000,false
2025-10-27,direct,3,31834,false
2025-10-27,direct,2,22722,true
2025-10-27,direct,3,32583,true
2025-10-27,direct,4,45610,true
2025-10-28,direct,3,33227,true
