date,channel,room_nights,revenue_bdt,campaign_attributed
2025-01-18,direct,2,12363,false
2025-01-18,direct,3,18041,false
2025-01-18,direct,2,12460,false
2025-01-18,direct,2,11725,false
2025-01-18,booking_com,82,492000,false
2025-01-18,agoda,42,252000,false
2025-01-18,expedia,25,150000,false
2025-01-19,direct,4,24659,false
2025-01-19,direct,2,11615,false
2025-01-19,direct,2,12195,false
2025-01-19,direct,3,17631,false
2025-01-19,direct,4,24186,false
2025-01-19,direct,2,11711,false
2025-01-20,direct,3,17438,false
2025-01-20,direct,2,11609,false
2025-01-20,direct,2,12555,false
2025-01-20,direct,3,17712,false
2025-01-20,direct,2,12438,false
2025-01-20,direct,3,18831,false
2025-01-20,phone,2,11040,false
2025-01-20,booking_com,82,492000,false
2025-01-20,agoda,42,252000,false
2025-01-20,expedia,25,150000,false
2025-01-21,direct,4,25154,false
2025-01-21,direct,3,18469,false
2025-01-21,direct,4,23327,false
2025-01-21,direct,2,11778,false
2025-01-21,direct,3,18316,false
2025-01-21,direct,2,12351,false
2025-01-22,direct,4,23580,false
2025-01-22,direct,3,17351,false
2025-01-22,direct,3,18567,false
2025-01-22,direct,2,12416,false
2025-01-22,direct,2,11913,false
2025-01-22,direct,2,11709,false
2025-01-22,booking_com,82,492000,false
2025-01-22,agoda,42,252000,false
2025-01-22,expedia,25,150000,false
2025-01-23,direct,3,17406,false
2025-01-23,direct,3,17658,false
2025-01-23,direct,3,18185,false
2025-01-23,direct,4,22863,false
2025-01-23,direct,4,23718,false
2025-01-23,direct,3,18828,false
2025-01-24,direct,3,18641,false
2025-01-24,direct,2,11613,false
2025-01-24,direct,3,18445,false
2025-01-24,direct,3,17542,false
2025-01-24,direct,2,12232,false
2025-01-24,direct,2,11660,false
2025-01-24,phone,2,11040,false
2025-01-24,booking_com,82,492000,false
2025-01-24,agoda,42,252000,false
2025-01-24,expedia,25,150000,false
2025-01-25,direct,3,17376,false
2025-01-25,direct,4,25035,false
2025-01-25,direct,4,24115,false
2025-01-25,direct,2,12141,false
2025-01-25,direct,3,18049,false
2025-01-25,direct,3,17305,false
2025-01-26,direct,3,17385,false
2025-01-26,direct,2,11914,false
2025-01-26,direct,2,11472,false
2025-01-26,direct,3,18752,false
2025-01-26,direct,2,12293,false
2025-01-26,direct,2,11594,false
2025-01-26,booking_com,82,492000,false
2025-01-26,agoda,42,252000,false
2025-01-26,expedia,25,150000,false
2025-01-27,direct,3,18086,false
2025-01-27,direct,2,12254,false
2025-01-27,direct,4,24468,false
2025-01-27,direct,3,18101,false
2025-01-27,direct,2,11494,false
2025-01-27,direct,3,17307,false
2025-01-28,direct,4,23393,false
2025-01-28,direct,4,23724,false
2025-01-28,direct,2,11701,false
2025-01-28,direct,4,23786,false
2025-01-28,direct,2,12171,false
2025-01-28,direct,3,17718,false
2025-01-28,phone,2,11040,false
2025-01-28,booking_com,82,492000,false
2025-01-28,agoda,42,252000,false
2025-01-28,expedia,25,150000,false
2025-01-29,direct,2,11419,false
2025-01-29,direct,3,17486,false
2025-01-29,direct,2,12406,false
2025-01-29,direct,4,24370,false
2025-01-29,direct,2,12511,false
2025-01-29,direct,2,11997,false
2025-01-30,direct,2,12272,false
2025-01-30,direct,4,24938,false
2025-01-30,direct,3,17313,false
2025-01-30,direct,3,18175,false
2025-01-30,direct,2,11435,false
2025-01-30,direct,3,18118,false
2025-01-30,booking_com,82,492000,false
2025-01-30,agoda,42,252000,false
2025-01-30,expedia,25,150000,false
2025-01-31,direct,4,24837,false
2025-01-31,direct,4,23950,false
2025-01-31,direct,3,18222,false
2025-01-31,direct,4,23963,false
2025-01-31,direct,3,17311,false
2025-01-31,direct,4,24305,false
2025-02-01,direct,2,11665,false
2025-02-01,direct,4,24944,false
2025-02-01,direct,3,17261,false
2025-02-01,direct,2,11505,false
2025-02-01,direct,1,5916,false
2025-02-01,direct,3,17778,false
2025-02-02,direct,2,12256,false
2025-02-02,direct,2,12397,false
2025-02-02,direct,3,17720,false
2025-02-02,direct,2,12229,false
2025-02-02,direct,3,18107,false
2025-02-02,direct,2,12293,false
2025-02-02,booking_com,80,480000,false
2025-02-02,agoda,41,246000,false
2025-02-02,expedia,25,150000,false
2025-02-03,direct,3,18572,false
2025-02-03,direct,2,11876,false
2025-02-03,direct,3,17706,false
2025-02-03,direct,3,18873,false
2025-02-03,direct,2,12205,false
2025-02-03,direct,2,11740,false
2025-02-04,direct,3,18275,false
2025-02-04,direct,3,18873,false
2025-02-04,direct,3,18069,false
2025-02-04,direct,3,17954,false
2025-02-04,direct,3,18822,false
2025-02-04,direct,3,17229,false
2025-02-04,phone,2,11040,false
2025-02-04,booking_com,80,480000,false
2025-02-04,agoda,41,246000,false
2025-02-04,expedia,25,150000,false
2025-02-05,direct,2,11432,false
2025-02-05,direct,2,12464,false
2025-02-05,direct,3,17200,false
2025-02-05,direct,4,23745,false
2025-02-05,direct,3,17575,false
2025-02-05,direct,2,11872,false
2025-02-06,direct,3,18410,false
2025-02-06,direct,3,18341,false
2025-02-06,direct,2,11914,false
2025-02-06,direct,2,12199,false
2025-02-06,direct,3,18828,false
2025-02-06,direct,2,11626,false
2025-02-06,booking_com,80,480000,false
2025-02-06,agoda,41,246000,false
2025-02-06,expedia,25,150000,false
2025-02-07,direct,4,24990,false
2025-02-07,direct,3,17809,false
2025-02-07,direct,3,18797,false
2025-02-07,direct,2,11824,false
2025-02-07,direct,4,23090,false
2025-02-07,direct,4,22906,false
2025-02-08,direct,3,18738,false
2025-02-08,direct,4,24768,false
2025-02-08,direct,3,17448,false
2025-02-08,direct,3,18753,false
2025-02-08,direct,2,11914,false
2025-02-08,direct,3,17962,false
2025-02-08,phone,2,11040,false
2025-02-08,booking_com,80,480000,false
2025-02-08,agoda,41,246000,false
2025-02-08,expedia,25,150000,false
2025-02-09,direct,3,17696,false
2025-02-09,direct,3,18698,false
2025-02-09,direct,2,12199,false
2025-02-09,direct,3,17240,false
2025-02-09,direct,4,24266,false
2025-02-09,direct,3,17556,false
2025-02-10,direct,2,11484,false
2025-02-10,direct,2,12236,false
2025-02-10,direct,2,12316,false
2025-02-10,direct,3,17877,false
2025-02-10,direct,2,11655,false
2025-02-10,direct,2,11955,false
2025-02-10,booking_com,80,480000,false
2025-02-10,agoda,41,246000,false
2025-02-10,expedia,25,150000,false
2025-02-11,direct,3,18245,false
2025-02-11,direct,4,23114,false
2025-02-11,direct,3,17132,false
2025-02-11,direct,2,12401,false
2025-02-11,direct,3,18119,false
2025-02-11,direct,2,11514,false
2025-02-12,direct,3,17903,false
2025-02-12,direct,2,11687,false
2025-02-12,direct,3,18246,false
2025-02-12,direct,4,23792,false
2025-02-12,direct,3,18154,false
2025-02-12,direct,3,17749,false
2025-02-12,phone,2,11040,false
2025-02-12,booking_com,80,480000,false
2025-02-12,agoda,41,246000,false
2025-02-12,expedia,25,150000,false
2025-02-13,direct,3,18044,false
2025-02-13,direct,3,17371,false
2025-02-13,direct,3,18194,false
2025-02-13,direct,4,22988,false
2025-02-13,direct,4,24746,false
2025-02-13,direct,3,18681,false
2025-02-14,direct,3,17227,false
2025-02-14,direct,2,12288,false
2025-02-14,direct,3,17431,false
2025-02-14,direct,2,12512,false
2025-02-14,direct,3,17950,false
2025-02-14,direct,2,12400,false
2025-02-14,booking_com,80,480000,false
2025-02-14,agoda,41,246000,false
2025-02-14,expedia,25,150000,false
2025-02-15,direct,4,23854,false
2025-02-15,direct,2,12579,false
2025-02-15,direct,3,17858,false
2025-02-15,direct,3,18825,false
2025-02-15,direct,3,17676,false
2025-02-15,direct,3,18482,false
2025-02-16,direct,4,24287,false
2025-02-16,direct,3,17434,false
2025-02-16,direct,2,11421,false
2025-02-16,direct,2,11640,false
2025-02-16,direct,1,5830,false
2025-02-16,direct,3,18333,false
2025-02-16,phone,2,11040,false
2025-02-16,booking_com,80,480000,false
2025-02-16,agoda,41,246000,false
2025-02-16,expedia,25,150000,false
2025-02-17,direct,4,25093,false
2025-02-17,direct,3,18790,false
2025-02-17,direct,2,11966,false
2025-02-17,direct,3,18028,false
2025-02-17,direct,4,24694,false
2025-02-17,direct,3,18819,false
2025-02-18,direct,4,23745,false
2025-02-18,direct,4,23791,false
2025-02-18,direct,4,23440,false
2025-02-18,direct,3,17515,false
2025-02-18,direct,3,18209,false
2025-02-18,direct,2,11544,false
2025-02-18,booking_com,80,480000,false
2025-02-18,agoda,41,246000,false
2025-02-18,expedia,25,150000,false
2025-02-19,direct,3,18156,false
2025-02-19,direct,3,18675,false
2025-02-19,direct,3,17186,false
2025-02-19,direct,3,17810,false
2025-02-19,direct,3,18151,false
2025-02-19,direct,3,18504,false
2025-02-20,direct,2,12371,false
2025-02-20,direct,4,24714,false
2025-02-20,direct,4,23340,false
2025-02-20,direct,2,11531,false
2025-02-20,direct,2,11741,false
2025-02-20,direct,3,18004,false
2025-02-20,phone,2,11040,false
2025-02-20,booking_com,80,480000,false
2025-02-20,agoda,41,246000,false
2025-02-20,expedia,25,150000,false
2025-02-21,direct,2,11571,false
2025-02-21,direct,4,24905,false
2025-02-21,direct,3,18599,false
2025-02-21,direct,3,18252,false
2025-02-21,direct,4,23013,false
2025-02-21,direct,2,11765,false
2025-02-22,direct,2,11430,false
2025-02-22,direct,4,24645,false
2025-02-22,direct,2,12549,false
2025-02-22,direct,3,17912,false
2025-02-22,direct,3,18656,false
2025-02-22,direct,3,17533,false
2025-02-22,booking_com,80,480000,false
2025-02-22,agoda,41,246000,false
2025-02-22,expedia,25,150000,false
2025-02-23,direct,3,18790,false
2025-02-23,direct,4,22981,false
2025-02-23,direct,3,18873,false
2025-02-23,direct,3,17887,false
2025-02-23,direct,3,17385,false
2025-02-23,direct,2,11548,false
2025-02-24,direct,2,11589,false
2025-02-24,direct,3,17826,false
2025-02-24,direct,3,17547,false
2025-02-24,direct,4,24873,false
2025-02-24,direct,3,18866,false
2025-02-24,direct,2,12277,false
2025-02-24,phone,2,11040,false
2025-02-24,booking_com,80,480000,false
2025-02-24,agoda,41,246000,false
2025-02-24,expedia,25,150000,false
2025-02-25,direct,4,23026,false
2025-02-25,direct,2,11613,false
2025-02-25,direct,4,23646,false
2025-02-25,direct,2,11793,false
2025-02-25,direct,2,11990,false
2025-02-25,direct,3,18006,false
2025-02-26,direct,3,17699,false
2025-02-26,direct,4,24191,false
2025-02-26,direct,2,12590,false
2025-02-26,direct,4,25193,false
2025-02-26,direct,3,17485,false
2025-02-26,direct,2,12368,false
2025-02-26,booking_com,80,480000,false
2025-02-26,agoda,41,246000,false
2025-02-26,expedia,25,150000,false
2025-02-27,direct,3,17500,false
2025-02-27,direct,2,12484,false
2025-02-27,direct,4,25146,false
2025-02-27,direct,3,18080,false
2025-02-27,direct,2,12093,false
2025-02-27,direct,4,23749,false
2025-02-28,direct,3,18586,false
2025-02-28,direct,3,17281,false
2025-02-28,direct,3,18555,false
2025-02-28,direct,4,22910,false
2025-02-28,direct,4,24744,false
2025-02-28,direct,3,18068,false
2025-02-28,phone,2,11040,false
2025-02-28,booking_com,80,480000,false
2025-02-28,agoda,41,246000,false
2025-02-28,expedia,25,150000,false
2025-03-01,direct,2,12184,false
2025-03-01,direct,3,18214,false
2025-03-01,direct,4,25059,false
2025-03-01,direct,3,18146,false
2025-03-02,direct,2,12247,false
2025-03-02,direct,2,11660,false
2025-03-02,direct,3,18820,false
2025-03-02,direct,3,17620,false
2025-03-02,booking_com,54,324000,false
2025-03-02,agoda,27,162000,false
2025-03-02,expedia,17,102000,false
2025-03-03,direct,4,23453,false
2025-03-03,direct,3,17402,false
2025-03-03,direct,3,18643,false
2025-03-03,direct,3,18667,false
2025-03-04,direct,3,18119,false
2025-03-04,direct,2,12113,false
2025-03-04,direct,3,18216,false
2025-03-04,direct,4,24523,false
2025-03-04,phone,2,11040,false
2025-03-04,booking_com,54,324000,false
2025-03-04,agoda,27,162000,false
2025-03-04,expedia,17,102000,false
2025-03-05,direct,3,18555,false
2025-03-05,direct,2,11863,false
2025-03-05,direct,2,11682,false
2025-03-05,direct,4,23190,false
2025-03-06,direct,4,23064,false
2025-03-06,direct,3,17653,false
2025-03-06,direct,2,11514,false
2025-03-06,direct,3,18761,false
2025-03-06,booking_com,54,324000,false
2025-03-06,agoda,27,162000,false
2025-03-06,expedia,17,102000,false
2025-03-07,direct,2,12136,false
2025-03-07,direct,3,17891,false
2025-03-07,direct,2,12573,false
2025-03-07,direct,3,17536,false
2025-03-08,direct,2,11655,false
2025-03-08,direct,4,23446,false
2025-03-08,direct,2,12090,false
2025-03-08,direct,3,17671,false
2025-03-08,phone,2,11040,false
2025-03-08,booking_com,54,324000,false
2025-03-08,agoda,27,162000,false
2025-03-08,expedia,17,102000,false
2025-03-09,direct,3,18146,false
2025-03-09,direct,3,18626,false
2025-03-09,direct,2,11963,false
2025-03-09,direct,1,5825,false
2025-03-10,direct,2,12334,false
2025-03-10,direct,2,11730,false
2025-03-10,direct,2,11981,false
2025-03-10,direct,2,11405,false
2025-03-10,booking_com,54,324000,false
2025-03-10,agoda,27,162000,false
2025-03-10,expedia,17,102000,false
2025-03-11,direct,2,12178,false
2025-03-11,direct,4,25142,false
2025-03-11,direct,2,12551,false
2025-03-11,direct,3,18265,false
2025-03-12,direct,4,24528,false
2025-03-12,direct,2,11448,false
2025-03-12,direct,2,12414,false
2025-03-12,direct,2,11810,false
2025-03-12,phone,2,11040,false
2025-03-12,booking_com,54,324000,false
2025-03-12,agoda,27,162000,false
2025-03-12,expedia,17,102000,false
2025-03-13,direct,4,23929,false
2025-03-13,direct,2,11443,false
2025-03-13,direct,4,24577,false
2025-03-13,direct,2,11615,false
2025-03-14,direct,2,12403,false
2025-03-14,direct,4,24634,false
2025-03-14,direct,3,18631,false
2025-03-14,direct,2,12201,false
2025-03-14,booking_com,54,324000,false
2025-03-14,agoda,27,162000,false
2025-03-14,expedia,17,102000,false
2025-03-15,direct,4,24554,false
2025-03-15,direct,1,6226,false
2025-03-15,direct,4,25066,false
2025-03-15,direct,4,23715,false
2025-03-16,direct,3,18532,false
2025-03-16,direct,4,24975,false
2025-03-16,direct,4,24693,false
2025-03-16,direct,2,12520,false
2025-03-16,phone,2,11040,false
2025-03-16,booking_com,54,324000,false
2025-03-16,agoda,27,162000,false
2025-03-16,expedia,17,102000,false
2025-03-17,direct,3,17480,false
2025-03-17,direct,4,24281,false
2025-03-17,direct,4,23511,false
2025-03-17,direct,2,11414,false
2025-03-18,direct,2,12263,false
2025-03-18,direct,4,24727,false
2025-03-18,direct,2,12462,false
2025-03-18,direct,2,11884,false
2025-03-18,booking_com,54,324000,false
2025-03-18,agoda,27,162000,false
2025-03-18,expedia,17,102000,false
2025-03-19,direct,4,24418,false
2025-03-19,direct,2,12103,false
2025-03-19,direct,3,17612,false
2025-03-19,direct,3,17784,false
2025-03-20,direct,2,11798,false
2025-03-20,direct,3,17727,false
2025-03-20,direct,2,11820,false
2025-03-20,direct,2,11746,false
2025-03-20,phone,2,11040,false
2025-03-20,booking_com,54,324000,false
2025-03-20,agoda,27,162000,false
2025-03-20,expedia,17,102000,false
2025-03-21,direct,2,11847,false
2025-03-21,direct,2,11931,false
2025-03-21,direct,3,18190,false
2025-03-21,direct,4,23099,false
2025-03-22,direct,2,11433,false
2025-03-22,direct,2,12213,false
2025-03-22,direct,3,17583,false
2025-03-22,direct,3,18190,false
2025-03-22,booking_com,54,324000,false
2025-03-22,agoda,27,162000,false
2025-03-22,expedia,17,102000,false
2025-03-23,direct,3,17740,false
2025-03-23,direct,2,12482,false
2025-03-23,direct,2,11496,false
2025-03-23,direct,4,24670,false
2025-03-24,direct,2,11660,false
2025-03-24,direct,4,25013,false
2025-03-24,direct,2,12425,false
2025-03-24,direct,3,18867,false
2025-03-24,phone,2,11040,false
2025-03-24,booking_com,54,324000,false
2025-03-24,agoda,27,162000,false
2025-03-24,expedia,17,102000,false
2025-03-25,direct,2,11475,false
2025-03-25,direct,2,11979,false
2025-03-25,direct,2,12471,false
2025-03-25,direct,4,23518,false
2025-03-26,direct,2,12561,false
2025-03-26,direct,4,24187,false
2025-03-26,direct,2,11898,false
2025-03-26,direct,2,12289,false
2025-03-26,booking_com,54,324000,false
2025-03-26,agoda,27,162000,false
2025-03-26,expedia,17,102000,false
2025-03-27,direct,2,11894,false
2025-03-27,direct,3,18105,false
2025-03-27,direct,1,6158,false
2025-03-27,direct,4,22832,false
2025-03-28,direct,3,17700,false
2025-03-28,direct,2,12067,false
2025-03-28,direct,3,18141,false
2025-03-28,direct,2,12408,false
2025-03-28,phone,2,11040,false
2025-03-28,booking_com,54,324000,false
2025-03-28,agoda,27,162000,false
2025-03-28,expedia,17,102000,false
2025-03-29,direct,3,18685,false
2025-03-29,direct,3,18205,false
2025-03-29,direct,4,24118,false
2025-03-29,direct,3,17309,false
2025-03-30,direct,3,17559,false
2025-03-30,direct,2,11740,false
2025-03-30,direct,2,12591,false
2025-03-30,direct,4,23395,false
2025-03-30,booking_com,54,324000,false
2025-03-30,agoda,27,162000,false
2025-03-30,expedia,17,102000,false
2025-03-31,direct,2,11947,false
2025-03-31,direct,2,11947,false
2025-03-31,direct,4,23153,false
2025-03-31,direct,3,18724,false
2025-04-01,direct,2,12460,false
2025-04-01,direct,3,17980,false
2025-04-01,direct,3,17555,false
2025-04-02,direct,2,12048,false
2025-04-02,direct,4,24336,false
2025-04-02,direct,4,24332,false
2025-04-02,booking_com,38,228000,false
2025-04-02,agoda,19,114000,false
2025-04-02,expedia,12,72000,false
2025-04-03,direct,3,17923,false
2025-04-03,direct,1,6245,false
2025-04-03,direct,3,17472,false
2025-04-04,direct,2,12039,false
2025-04-04,direct,2,12514,false
2025-04-04,direct,3,18338,false
2025-04-04,phone,2,11040,false
2025-04-04,booking_com,38,228000,false
2025-04-04,agoda,19,114000,false
2025-04-04,expedia,12,72000,false
2025-04-05,direct,2,11417,false
2025-04-05,direct,1,5726,false
2025-04-05,direct,2,11423,false
2025-04-06,direct,1,5863,false
2025-04-06,direct,2,12535,false
2025-04-06,direct,2,12019,false
2025-04-06,booking_com,38,228000,false
2025-04-06,agoda,19,114000,false
2025-04-06,expedia,12,72000,false
2025-04-07,direct,3,17237,false
2025-04-07,direct,2,12211,false
2025-04-07,direct,2,12228,false
2025-04-08,direct,2,12337,false
2025-04-08,direct,2,12158,false
2025-04-08,direct,2,11623,false
2025-04-08,phone,2,11040,false
2025-04-08,booking_com,38,228000,false
2025-04-08,agoda,19,114000,false
2025-04-08,expedia,12,72000,false
2025-04-09,direct,2,12158,false
2025-04-09,direct,3,17510,false
2025-04-09,direct,2,12548,false
2025-04-10,direct,2,12335,false
2025-04-10,direct,3,18385,false
2025-04-10,direct,3,17104,false
2025-04-10,booking_com,38,228000,false
2025-04-10,agoda,19,114000,false
2025-04-10,expedia,12,72000,false
2025-04-11,direct,3,18120,false
2025-04-11,direct,4,25183,false
2025-04-11,direct,2,11684,false
2025-04-12,direct,2,11996,false
2025-04-12,direct,3,18594,false
2025-04-12,direct,3,17717,false
2025-04-12,phone,2,11040,false
2025-04-12,booking_com,38,228000,false
2025-04-12,agoda,19,114000,false
2025-04-12,expedia,12,72000,false
2025-04-13,direct,2,11717,false
2025-04-13,direct,2,12020,false
2025-04-13,direct,3,17745,false
2025-04-14,direct,3,18032,false
2025-04-14,direct,3,18546,false
2025-04-14,direct,3,17657,false
2025-04-14,booking_com,38,228000,false
2025-04-14,agoda,19,114000,false
2025-04-14,expedia,12,72000,false
2025-04-15,direct,2,11517,false
2025-04-15,direct,2,12375,false
2025-04-15,direct,1,5777,false
2025-04-16,direct,3,17607,false
2025-04-16,direct,3,18809,false
2025-04-16,direct,3,18581,false
2025-04-16,phone,2,11040,false
2025-04-16,booking_com,38,228000,false
2025-04-16,agoda,19,114000,false
2025-04-16,expedia,12,72000,false
2025-04-17,direct,3,18112,false
2025-04-17,direct,2,11635,false
2025-04-17,direct,2,11639,false
2025-04-18,direct,2,12140,false
2025-04-18,direct,3,17500,false
2025-04-18,direct,3,17662,false
2025-04-18,booking_com,38,228000,false
2025-04-18,agoda,19,114000,false
2025-04-18,expedia,12,72000,false
2025-04-19,direct,2,12577,false
2025-04-19,direct,2,12499,false
2025-04-19,direct,2,12568,false
2025-04-20,direct,3,17668,false
2025-04-20,direct,2,12345,false
2025-04-20,direct,2,11412,false
2025-04-20,phone,2,11040,false
2025-04-20,booking_com,38,228000,false
2025-04-20,agoda,19,114000,false
2025-04-20,expedia,12,72000,false
2025-04-21,direct,2,12593,false
2025-04-21,direct,2,11900,false
2025-04-21,direct,3,17409,false
2025-04-22,direct,3,18059,false
2025-04-22,direct,2,12197,false
2025-04-22,direct,2,11882,false
2025-04-22,booking_com,38,228000,false
2025-04-22,agoda,19,114000,false
2025-04-22,expedia,12,72000,false
2025-04-23,direct,3,18153,false
2025-04-23,direct,3,17940,false
2025-04-23,direct,2,11998,false
2025-04-24,direct,3,18159,false
2025-04-24,direct,3,17818,false
2025-04-24,direct,3,18253,false
2025-04-24,phone,2,11040,false
2025-04-24,booking_com,38,228000,false
2025-04-24,agoda,19,114000,false
2025-04-24,expedia,12,72000,false
2025-04-25,direct,1,6255,false
2025-04-25,direct,1,6131,false
2025-04-25,direct,2,11816,false
2025-04-26,direct,3,17848,false
2025-04-26,direct,3,17194,false
2025-04-26,direct,2,11682,false
2025-04-26,booking_com,38,228000,false
2025-04-26,agoda,19,114000,false
2025-04-26,expedia,12,72000,false
2025-04-27,direct,3,18458,false
2025-04-27,direct,2,12513,false
2025-04-27,direct,4,23014,false
2025-04-28,direct,2,12320,false
2025-04-28,direct,3,17425,false
2025-04-28,direct,3,17322,false
2025-04-28,phone,2,11040,false
2025-04-28,booking_com,38,228000,false
2025-04-28,agoda,19,114000,false
2025-04-28,expedia,12,72000,false
2025-04-29,direct,3,18821,false
2025-04-29,direct,3,17716,false
2025-04-29,direct,2,12598,false
2025-04-30,direct,2,12080,false
2025-04-30,direct,3,17914,false
2025-04-30,direct,3,18768,false
2025-04-30,booking_com,38,228000,false
2025-04-30,agoda,19,114000,false
2025-04-30,expedia,12,72000,false
2025-05-01,direct,5,29105,false
2025-05-02,direct,4,23097,false
2025-05-02,booking_com,18,108000,false
2025-05-02,agoda,9,54000,false
2025-05-02,expedia,6,36000,false
2025-05-03,direct,5,29135,false
2025-05-04,direct,2,12240,false
2025-05-04,phone,2,11040,false
2025-05-04,booking_com,18,108000,false
2025-05-04,agoda,9,54000,false
2025-05-04,expedia,6,36000,false
2025-05-05,direct,4,23435,false
2025-05-06,direct,4,25115,false
2025-05-06,booking_com,18,108000,false
2025-05-06,agoda,9,54000,false
2025-05-06,expedia,6,36000,false
2025-05-07,direct,4,23037,false
2025-05-08,direct,5,30178,false
2025-05-08,phone,2,11040,false
2025-05-08,booking_com,18,108000,false
2025-05-08,agoda,9,54000,false
2025-05-08,expedia,6,36000,false
2025-05-09,direct,4,24679,false
2025-05-10,direct,3,17477,false
2025-05-10,booking_com,18,108000,false
2025-05-10,agoda,9,54000,false
2025-05-10,expedia,6,36000,false
2025-05-11,direct,3,18321,false
2025-05-12,direct,5,28636,false
2025-05-12,phone,2,11040,false
2025-05-12,booking_com,18,108000,false
2025-05-12,agoda,9,54000,false
2025-05-12,expedia,6,36000,false
2025-05-13,direct,3,18581,false
2025-05-14,direct,3,17170,false
2025-05-14,booking_com,18,108000,false
2025-05-14,agoda,9,54000,false
2025-05-14,expedia,6,36000,false
2025-05-15,direct,3,18373,false
2025-05-16,direct,5,29049,false
2025-05-16,phone,2,11040,false
2025-05-16,booking_com,18,108000,false
2025-05-16,agoda,9,54000,false
2025-05-16,expedia,6,36000,false
2025-05-17,direct,5,31432,false
2025-05-18,direct,4,23584,false
2025-05-18,booking_com,18,108000,false
2025-05-18,agoda,9,54000,false
2025-05-18,expedia,6,36000,false
2025-05-19,direct,4,23261,false
2025-05-20,direct,5,29904,false
2025-05-20,phone,2,11040,false
2025-05-20,booking_com,18,108000,false
2025-05-20,agoda,9,54000,false
2025-05-20,expedia,6,36000,false
2025-05-21,direct,4,23222,false
2025-05-22,direct,4,23853,false
2025-05-22,booking_com,18,108000,false
2025-05-22,agoda,9,54000,false
2025-05-22,expedia,6,36000,false
2025-05-23,direct,4,23635,false
2025-05-24,direct,6,35973,false
2025-05-24,phone,2,11040,false
2025-05-24,booking_com,18,108000,false
2025-05-24,agoda,9,54000,false
2025-05-24,expedia,6,36000,false
2025-05-25,direct,4,24414,false
2025-05-26,direct,4,24761,false
2025-05-26,booking_com,18,108000,false
2025-05-26,agoda,9,54000,false
2025-05-26,expedia,6,36000,false
2025-05-27,direct,6,37535,false
2025-05-28,direct,6,35614,false
2025-05-28,phone,2,11040,false
2025-05-28,booking_com,18,108000,false
2025-05-28,agoda,9,54000,false
2025-05-28,expedia,6,36000,false
2025-05-29,direct,3,17190,false
2025-05-30,direct,5,29238,false
2025-05-30,booking_com,18,108000,false
2025-05-30,agoda,9,54000,false
2025-05-30,expedia,6,36000,false
2025-05-31,direct,5,28613,false
2025-06-01,direct,1,5874,false
2025-06-02,direct,3,17364,false
2025-06-02,booking_com,11,66000,false
2025-06-02,agoda,6,36000,false
2025-06-02,expedia,4,24000,false
2025-06-03,direct,1,6129,false
2025-06-04,direct,2,11606,false
2025-06-04,phone,2,11040,false
2025-06-04,booking_com,11,66000,false
2025-06-04,agoda,6,36000,false
2025-06-04,expedia,4,24000,false
2025-06-05,direct,1,6150,false
2025-06-06,direct,2,12507,false
2025-06-06,booking_com,11,66000,false
2025-06-06,agoda,6,36000,false
2025-06-06,expedia,4,24000,false
2025-06-07,direct,1,5734,false
2025-06-08,direct,2,11777,false
2025-06-08,phone,2,11040,false
2025-06-08,booking_com,11,66000,false
2025-06-08,agoda,6,36000,false
2025-06-08,expedia,4,24000,false
2025-06-09,direct,2,11738,false
2025-06-10,direct,1,6071,false
2025-06-10,booking_com,11,66000,false
2025-06-10,agoda,6,36000,false
2025-06-10,expedia,4,24000,false
2025-06-11,direct,2,12217,false
2025-06-12,direct,3,18128,false
2025-06-12,phone,2,11040,false
2025-06-12,booking_com,11,66000,false
2025-06-12,agoda,6,36000,false
2025-06-12,expedia,4,24000,false
2025-06-13,direct,3,17451,false
2025-06-14,direct,2,11586,false
2025-06-14,booking_com,11,66000,false
2025-06-14,agoda,6,36000,false
2025-06-14,expedia,4,24000,false
2025-06-15,direct,3,17308,false
2025-06-16,direct,3,17440,false
2025-06-16,phone,2,11040,false
2025-06-16,booking_com,11,66000,false
2025-06-16,agoda,6,36000,false
2025-06-16,expedia,4,24000,false
2025-06-17,direct,3,17143,false
2025-06-18,direct,1,5793,false
2025-06-18,booking_com,11,66000,false
2025-06-18,agoda,6,36000,false
2025-06-18,expedia,4,24000,false
2025-06-19,direct,3,17641,false
2025-06-20,direct,3,18511,false
2025-06-20,phone,2,11040,false
2025-06-20,booking_com,11,66000,false
2025-06-20,agoda,6,36000,false
2025-06-20,expedia,4,24000,false
2025-06-21,direct,3,18693,false
2025-06-22,direct,3,18163,false
2025-06-22,booking_com,11,66000,false
2025-06-22,agoda,6,36000,false
2025-06-22,expedia,4,24000,false
2025-06-23,direct,2,12059,false
2025-06-24,direct,1,6027,false
2025-06-24,phone,2,11040,false
2025-06-24,booking_com,11,66000,false
2025-06-24,agoda,6,36000,false
2025-06-24,expedia,4,24000,false
2025-06-25,direct,3,18138,false
2025-06-26,direct,3,17698,false
2025-06-26,booking_com,11,66000,false
2025-06-26,agoda,6,36000,false
2025-06-26,expedia,4,24000,false
2025-06-27,direct,2,11592,false
2025-06-28,direct,3,17286,false
2025-06-28,phone,2,11040,false
2025-06-28,booking_com,11,66000,false
2025-06-28,agoda,6,36000,false
2025-06-28,expedia,4,24000,false
2025-06-29,direct,2,11653,false
2025-06-30,direct,2,12590,false
